"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
"Lenovo";"2 in 1 Convertible";13.9;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Intel";"windows";1.0;71875
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;8;"SSD";"256";"0";"AMD";"windows";2.0;39374
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";"256";"0";"Nvidia";"windows";3.0;110018
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";2.0;58555
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;79867
"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Nvidia";"windows";2.0;93187
"Dell";"Netbook";11.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"SSD";"128";"0";"Intel";"windows";1.0;39640
"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";2.6;8;"SSD";"256";"0";"Intel";"windows";1.0;74006
"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";2.0;41558
"HP";"Notebook";15.6;1366;768;0;"AMD";"A12-Series 9700P";2.5;8;"HDD";"2048";"0";"AMD";"windows";2.0;33513
"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"SSD";"512";"0";"Nvidia";"windows";2.0;89457
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";"1024";"0";"Nvidia";"windows";2.0;32448
"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;12;"HDD";"1024";"0";"AMD";"windows";3.0;93187
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"512";"1024";"Nvidia";"windows";2.0;128671
"Samsung";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";0.0;79867
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";"1024";"0";"Nvidia";"windows";1.0;51202
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"AMD";"windows";2.0;42081
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Intel";"windows";1.0;99048
"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";"Core i7";2.5;16;"SSD";"512";"0";"Intel";"windows";1.0;95851
"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";"16";"0";"Intel";"other";1.0;20513
"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"128";"1024";"Nvidia";"windows";4.0;133467
"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";1.0;40226
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";"500";"0";"Intel";"windows";2.0;26102
"Toshiba";"Ultrabook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";"128";"0";"Intel";"windows";1.0;58075
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"512";"0";"Intel";"windows";1.0;133147
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Nvidia";"windows";2.0;63883
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"Flash Storage";"256";"0";"Intel";"windows";1.0;99900
"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Pentium Dual";2.1;4;"SSD";"128";"0";"Intel";"windows";1.0;26587
"Asus";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;72354
"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";"500";"0";"Intel";"windows";1.0;31169
"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";"32";"0";"Intel";"other";1.0;18914
"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;8;"SSD";"128";"0";"Intel";"windows";1.0;32980
"Razer";"Gaming";17.3;3840;2160;1;"Intel";"Core i7";2.9;32;"SSD";"512";"0";"Nvidia";"windows";3.0;292987
"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.6;16;"SSD";"512";"0";"Intel";"windows";1.0;111835
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";"1024";"0";"Nvidia";"linux";2.0;27652
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;63190
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.6;8;"SSD";"256";"0";"Intel";"windows";1.0;87912
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";3.0;147832
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;128884
"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";"500";"0";"Intel";"windows";2.0;35644
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Quad";1.6;4;"Flash Storage";"16";"0";"Intel";"other";1.0;17316
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";"128";"0";"Intel";"windows";2.0;31435
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";"512";"1024";"Nvidia";"windows";2.0;95851
"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;32;"Hybrid";"512";"1024";"Nvidia";"windows";4.0;163724
"HP";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;48485
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SSD";"128";"0";"Intel";"windows";2.0;38041
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"512";"0";"Intel";"windows";1.0;99634
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;4;"SSD";"256";"0";"AMD";"windows";2.0;39374
"HP";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Dual";1.1;4;"Flash Storage";"32";"0";"Intel";"other";1.0;32767
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"512";"0";"Nvidia";"windows";1.0;54665
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;121319
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"512";"0";"Intel";"windows";1.0;78215
"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"SSD";"128";"0";"Intel";"N/A";1.0;15931
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;101179
"Dell";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";"1024";"0";"AMD";"linux";2.0;46087
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";"256";"0";"Nvidia";"windows";1.0;101392
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Nvidia";"windows";2.0;41931
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"128";"0";"Intel";"windows";1.0;50350
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";"1024";"0";"Intel";"windows";2.0;23923
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.8;8;"SSD";"256";"0";"Intel";"windows";1.0;136344
"Dell";"Notebook";13.3;1920;1080;1;"Intel";"Core i5";2.3;8;"HDD";"1024";"0";"Intel";"windows";1.0;34579
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"Intel";"N/A";2.0;24988
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";"1024";"0";"Intel";"windows";2.0;45323
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;8;"SSD";"256";"0";"AMD";"windows";1.0;71875
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";"128";"0";"Intel";"windows";1.0;68465
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";"1024";"0";"Nvidia";"N/A";2.0;54186
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SSD";"512";"0";"Intel";"windows";1.0;119347
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";2.0;48485
"Toshiba";"Ultrabook";13.3;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;58342
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Intel";"windows";1.0;103896
"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;48059
"Dell";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;94732
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"Intel";"windows";2.0;56210
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"AMD";"N/A";2.0;25521
"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Intel";"windows";2.0;73953
"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";2.4;4;"SSD";"180";"0";"Intel";"windows";1.0;39161
"Samsung";"Ultrabook";15.0;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";"256";"0";"Nvidia";"windows";1.0;98515
"Dell";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";"256";"0";"Intel";"windows";1.0;90043
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";"1024";"0";"Intel";"linux";2.0;21258
"Xiaomi";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Nvidia";"windows";1.0;49817
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;48618
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";"256";"0";"Intel";"windows";2.0;44702
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;4;"SSD";"256";"0";"Intel";"windows";1.0;90576
"HP";"2 in 1 Convertible";15.6;1366;768;1;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"Intel";"windows";2.0;36486
"Asus";"Notebook";14.1;1366;768;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";"32";"0";"Intel";"windows";1.0;18541
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;35644
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";"500";"0";"Intel";"windows";2.0;19660
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;4;"SSD";"256";"0";"Intel";"windows";1.0;95851
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"AMD";"linux";2.0;24280
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.5;12;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;72988
"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";"32";"0";"Intel";"other";1.0;15824
"Lenovo";"Notebook";17.3;1600;900;0;"AMD";"A4-Series 7210";2.2;4;"HDD";"500";"0";"AMD";"windows";2.0;20193
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";"128";"0";"Intel";"windows";1.0;67399
"HP";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"SSD";"256";"0";"Intel";"windows";1.0;74539
"Samsung";"Ultrabook";15.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Intel";"windows";1.0;90523
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;95851
"MSI";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.6;16;"Hybrid";"512";"2048";"Nvidia";"windows";2.0;141139
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;78588
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";"1024";"0";"Nvidia";"linux";2.0;49497
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;47952
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"AMD";"windows";2.0;32714
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;8;"HDD";"500";"0";"Intel";"windows";1.0;49817
"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";1.3;8;"SSD";"512";"0";"Intel";"windows";1.0;107258
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"SSD";"256";"256";"Nvidia";"windows";3.0;68145
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";1.3;16;"SSD";"256";"0";"Intel";"windows";1.0;87859
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"Flash Storage";"256";"0";"Intel";"windows";1.0;109171
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"512";"0";"Intel";"windows";1.0;104588
"LG";"Ultrabook";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";"512";"0";"Intel";"windows";1.0;111835
"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"512";"0";"Intel";"windows";1.0;79014
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Celeron Dual";1.5;4;"Flash Storage";"16";"0";"Intel";"other";2.0;19128
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;42038
"LG";"Ultrabook";14.0;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";"512";"0";"Intel";"windows";0.0;101179
"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.8;8;"SSD";"256";"0";"Intel";"windows";1.0;64202
"HP";"Ultrabook";12.5;3840;2160;1;"Intel";"Core M";1.2;8;"SSD";"240";"0";"Intel";"windows";1.0;165168
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;6;"SSD";"256";"0";"Nvidia";"windows";2.0;42038
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Nvidia";"windows";2.0;54292
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;4;"HDD";"1024";"0";"Intel";"windows";2.0;26587
"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";"128";"0";"Intel";"windows";1.0;46940
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;51149
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;85195
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;71875
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;59669
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"1024";"0";"AMD";"windows";2.0;36496
"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"AMD";"windows";1.0;69104
"";"";0.0;0;0;0;"";"";0.0;0;"";"0";"0";"";"other";0.0;0
"";"";0.0;0;0;0;"";"";0.0;0;"";"0";"0";"";"other";0.0;0
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";"512";"0";"Intel";"windows";1.0;97236
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";1.0;38889
"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Intel";"windows";1.0;87912
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";2.0;62071
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"1024";"0";"Intel";"windows";2.0;37725
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";1.0;61219
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";"1024";"0";"Intel";"windows";2.0;16464
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";1.0;84129
"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";"1024";"0";"Intel";"N/A";1.0;15393
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.2;16;"SSD";"1024";"0";"Intel";"windows";1.0;95851
"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";"128";"0";"Intel";"windows";1.0;58874
"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;88924
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"Intel";"windows";2.0;29762
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;63883
"";"";0.0;0;0;0;"";"";0.0;0;"";"0";"0";"";"other";0.0;0
"Dell";"Gaming";17.3;2560;1440;0;"Intel";"Core i7";2.7;16;"Hybrid";"512";"1024";"Nvidia";"windows";4.0;146946
"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;74539
"Asus";"Notebook";17.3;1600;900;0;"Intel";"Pentium Quad";1.6;4;"HDD";"1024";"0";"Nvidia";"windows";2.0;28238
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"Intel";"windows";2.0;32980
"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";2.0;59620
"Lenovo";"2 in 1 Convertible";11.3;1920;1080;1;"Intel";"Core M";1.2;8;"SSD";"256";"0";"Intel";"windows";1.0;69211
"Lenovo";"Gaming";15.6;1920;1080;0;"AMD";"FX 8800P";2.1;16;"Hybrid";"512";"1024";"AMD";"windows";2.0;53227
"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;78439
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";"1024";"0";"Nvidia";"N/A";2.0;36497
"Dell";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"AMD";"windows";2.0;35112
"Acer";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";"32";"0";"Intel";"other";1.0;18595
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"8";"0";"Nvidia";"windows";2.0;119827
"Dell";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";"256";"0";"Intel";"windows";1.0;94572
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;77789
"Asus";"2 in 1 Convertible";12.5;1920;1080;0;"Intel";"Core M";1.2;8;"Flash Storage";"64";"0";"Intel";"other";1.0;61752
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";"256";"0";"Intel";"windows";1.0;79333
"Dell";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.8;16;"Hybrid";"512";"1024";"Nvidia";"windows";4.0;168045
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";1.2;8;"SSD";"256";"0";"Intel";"windows";1.0;101179
"HP";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Pentium Quad";1.1;4;"SSD";"256";"0";"Intel";"windows";1.0;41292
"Dell";"Ultrabook";13.3;3200;1800;0;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;67559
"Acer";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Dual";1.6;4;"Flash Storage";"32";"0";"Intel";"other";1.0;20726
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.4;8;"SSD";"256";"0";"Intel";"windows";1.0;81785
"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.6;8;"SSD";"256";"0";"Intel";"windows";1.0;93773
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;12;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;53760
"Toshiba";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";"512";"0";"Intel";"windows";1.0;95371
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;45102
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"AMD";"linux";2.0;24808
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"Intel";"windows";1.0;43956
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;4;"HDD";"500";"0";"Intel";"windows";2.0;36497
"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;32;"Hybrid";"256";"1024";"Nvidia";"windows";4.0;167779
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;6;"SSD";"256";"0";"Nvidia";"windows";2.0;37030
"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";1.3;16;"SSD";"512";"0";"Intel";"windows";1.0;101179
"Dell";"Ultrabook";14.0;2560;1440;1;"Intel";"Core i7";2.6;8;"SSD";"256";"0";"Intel";"windows";1.0;104588
"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;32;"Hybrid";"256";"1024";"Nvidia";"windows";4.0;149184
"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;62870
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;109219
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.7;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;52161
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"Hybrid";"508";"0";"Intel";"windows";1.0;53387
"Asus";"2 in 1 Convertible";15.6;3840;2160;1;"Intel";"Core i7";2.7;16;"Hybrid";"512";"2048";"Nvidia";"windows";2.0;95851
"";"";0.0;0;0;0;"";"";0.0;0;"";"0";"0";"";"other";0.0;0
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;93187
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;12;"SSD";"512";"0";"Intel";"windows";2.0;69211
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";"128";"0";"Intel";"windows";1.0;63670
"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";"256";"0";"AMD";"windows";2.0;29251
"Fujitsu";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"SSD";"256";"0";"Intel";"windows";2.0;34579
"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";1.0;48751
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"AMD";"windows";2.0;31915
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";"1024";"0";"Intel";"windows";2.0;42944
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;63350
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";"1024";"0";"AMD";"windows";2.0;39907
"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"128";"0";"Intel";"windows";1.0;59620
"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core M";1.2;8;"SSD";"512";"0";"Intel";"windows";0.0;101658
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"Hybrid";"128";"1024";"AMD";"windows";2.0;26587
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"SSD";"128";"0";"Intel";"N/A";1.0;14419
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";2.0;71875
"";"";0.0;0;0;0;"";"";0.0;0;"";"0";"0";"";"other";0.0;0
"Asus";"Notebook";13.3;3200;1800;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;61272
"HP";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Intel";"windows";1.0;71875
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";"500";"0";"Intel";"windows";2.0;20246
